user_id,recency,frequency,monetary,r_score,f_score,m_score,segment
41950,1.801109328866,22,24291.0,5,5,5,Champions
31761,1.801109328866,22,24447.16,5,5,5,Champions
28900,1.801109328866,22,24563.5,5,5,5,Champions
31717,1.801109328866,22,24695.47,5,5,5,Champions
25061,1.801109328866,22,24835.16,5,5,5,Champions
33205,1.801109328866,22,25312.8,5,5,5,Champions
781,1.801109328866,22,25352.97,5,5,5,Champions
32058,1.801109328866,22,25586.23,5,5,5,Champions
13648,1.801109328866,22,25976.77,5,5,5,Champions
10943,1.801109328866,22,25976.92,5,5,5,Champions
34830,1.801109328866,22,26122.96,5,5,5,Champions
2314,1.801109328866,22,26910.73,5,5,5,Champions
25134,1.801109328866,22,26965.24,5,5,5,Champions
44362,1.801109328866,22,28923.91,5,5,5,Champions
40252,1.801109328866,23,17707.69,5,5,4,Champions
11855,1.801109328866,23,18816.18,5,5,4,Champions
22645,1.801109328866,23,18953.76,5,5,4,Champions
31669,1.801109328866,23,19342.03,5,5,4,Champions
2433,1.801109328866,23,19670.4,5,5,4,Champions
24653,1.801109328866,23,19672.67,5,5,4,Champions
28460,1.801109328866,23,19800.15,5,5,4,Champions
18995,1.801109328866,23,19865.44,5,5,4,Champions
13445,1.801109328866,23,19972.23,5,5,4,Champions
40993,1.801109328866,23,19991.77,5,5,4,Champions
28707,1.801109328866,23,20079.98,5,5,4,Champions
13795,1.801109328866,23,20190.13,5,5,4,Champions
38719,1.801109328866,23,20243.76,5,5,4,Champions
35335,1.801109328866,23,20424.25,5,5,4,Champions
1096,1.801109328866,23,20693.95,5,5,4,Champions
41037,1.801109328866,23,20781.2,5,5,4,Champions
37557,1.801109328866,23,21026.61,5,5,4,Champions
1535,1.801109328866,23,21193.42,5,5,4,Champions
38075,1.801109328866,23,21207.52,5,5,4,Champions
28799,1.801109328866,23,21807.18,5,5,4,Champions
18321,1.801109328866,23,21911.26,5,5,4,Champions
29595,1.801109328866,23,21973.14,5,5,5,Champions
46440,1.801109328866,23,21992.46,5,5,5,Champions
32758,1.801109328866,23,22264.19,5,5,5,Champions
8641,1.801109328866,23,22299.18,5,5,5,Champions
47636,1.801109328866,23,22463.74,5,5,5,Champions
21823,1.801109328866,23,22654.82,5,5,5,Champions
4023,1.801109328866,23,22950.49,5,5,5,Champions
16718,1.801109328866,23,22999.19,5,5,5,Champions
46002,1.801109328866,23,23097.17,5,5,5,Champions
36281,1.801109328866,23,23119.4,5,5,5,Champions
5433,1.801109328866,23,23140.1,5,5,5,Champions
25753,1.801109328866,23,23162.08,5,5,5,Champions
33929,1.801109328866,23,23199.88,5,5,5,Champions
46897,1.801109328866,23,23213.04,5,5,5,Champions
32799,1.801109328866,23,23333.94,5,5,5,Champions
37080,1.801109328866,23,23335.02,5,5,5,Champions
33418,1.801109328866,23,23352.85,5,5,5,Champions
41285,1.801109328866,23,23417.49,5,5,5,Champions
31481,1.801109328866,23,23432.88,5,5,5,Champions
14587,1.801109328866,23,23519.61,5,5,5,Champions
45070,1.801109328866,23,23521.27,5,5,5,Champions
30353,1.801109328866,23,23621.11,5,5,5,Champions
9420,1.801109328866,23,23703.36,5,5,5,Champions
42103,1.801109328866,23,23959.81,5,5,5,Champions
3548,1.801109328866,23,24218.7,5,5,5,Champions
2295,1.801109328866,23,24391.24,5,5,5,Champions
46722,1.801109328866,23,24417.22,5,5,5,Champions
29912,1.801109328866,23,24641.28,5,5,5,Champions
18199,1.801109328866,23,24644.41,5,5,5,Champions
32509,1.801109328866,23,24978.7,5,5,5,Champions
46328,1.801109328866,23,25155.68,5,5,5,Champions
7189,1.801109328866,23,25213.2,5,5,5,Champions
24550,1.801109328866,23,25448.66,5,5,5,Champions
16498,1.801109328866,23,25453.62,5,5,5,Champions
46628,1.801109328866,23,25503.84,5,5,5,Champions
33027,1.801109328866,23,25516.61,5,5,5,Champions
4563,1.801109328866,23,25720.62,5,5,5,Champions
12309,1.801109328866,23,25748.28,5,5,5,Champions
30689,1.801109328866,23,25761.96,5,5,5,Champions
45839,1.801109328866,23,25860.36,5,5,5,Champions
8153,1.801109328866,23,25976.13,5,5,5,Champions
1292,1.801109328866,23,25996.39,5,5,5,Champions
15823,1.801109328866,23,26146.85,5,5,5,Champions
10333,1.801109328866,23,26218.65,5,5,5,Champions
43802,1.801109328866,23,26271.65,5,5,5,Champions
7586,1.801109328866,23,26289.5,5,5,5,Champions
4648,1.801109328866,23,26530.37,5,5,5,Champions
22445,1.801109328866,23,26581.99,5,5,5,Champions
1220,1.801109328866,23,26912.37,5,5,5,Champions
8361,1.801109328866,23,27049.39,5,5,5,Champions
12961,1.801109328866,23,27163.74,5,5,5,Champions
5931,1.801109328866,23,27299.25,5,5,5,Champions
25077,1.801109328866,23,27536.04,5,5,5,Champions
10432,1.801109328866,23,27564.17,5,5,5,Champions
43143,1.801109328866,23,27870.66,5,5,5,Champions
35558,1.801109328866,23,29194.78,5,5,5,Champions
4806,1.801109328866,23,29274.87,5,5,5,Champions
60,1.801109328866,23,29469.81,5,5,5,Champions
31968,1.801109328866,23,29676.01,5,5,5,Champions
37516,1.801109328866,24,16255.05,5,5,4,Champions
26170,1.801109328866,24,18997.67,5,5,4,Champions
11375,1.801109328866,24,20074.25,5,5,4,Champions
40649,1.801109328866,24,20600.09,5,5,4,Champions
10400,1.801109328866,24,20819.85,5,5,4,Champions
31492,1.801109328866,24,21052.04,5,5,4,Champions
28972,1.801109328866,24,21513.79,5,5,4,Champions
32868,1.801109328866,24,21527.46,5,5,4,Champions
36995,1.801109328866,24,21787.28,5,5,4,Champions
23574,1.801109328866,24,21981.53,5,5,5,Champions
42799,1.801109328866,24,22055.18,5,5,5,Champions
14700,1.801109328866,24,22165.9,5,5,5,Champions
40532,1.801109328866,24,22170.23,5,5,5,Champions
32267,1.801109328866,24,22441.48,5,5,5,Champions
40454,1.801109328866,24,22530.11,5,5,5,Champions
32042,1.801109328866,24,22583.11,5,5,5,Champions
33625,1.801109328866,24,22791.42,5,5,5,Champions
27631,1.801109328866,24,22813.45,5,5,5,Champions
9095,1.801109328866,24,22837.32,5,5,5,Champions
16683,1.801109328866,24,22957.05,5,5,5,Champions
40745,1.801109328866,24,23052.32,5,5,5,Champions
17972,1.801109328866,24,23274.91,5,5,5,Champions
42750,1.801109328866,24,23304.47,5,5,5,Champions
20850,1.801109328866,24,23528.57,5,5,5,Champions
47514,1.801109328866,24,23720.31,5,5,5,Champions
42289,1.801109328866,24,23755.84,5,5,5,Champions
3565,1.801109328866,24,23917.24,5,5,5,Champions
25660,1.801109328866,24,23944.27,5,5,5,Champions
10616,1.801109328866,24,24043.41,5,5,5,Champions
45039,1.801109328866,24,24068.07,5,5,5,Champions
27991,1.801109328866,24,24215.88,5,5,5,Champions
33261,1.801109328866,24,24388.78,5,5,5,Champions
14697,1.801109328866,24,24496.59,5,5,5,Champions
7948,1.801109328866,24,24550.79,5,5,5,Champions
19408,1.801109328866,24,24566.3,5,5,5,Champions
12164,1.801109328866,24,24809.79,5,5,5,Champions
8713,1.801109328866,24,24840.88,5,5,5,Champions
33187,1.801109328866,24,25125.21,5,5,5,Champions
37047,1.801109328866,24,25198.5,5,5,5,Champions
27880,1.801109328866,24,25383.58,5,5,5,Champions
37301,1.801109328866,24,25691.08,5,5,5,Champions
19467,1.801109328866,24,26031.65,5,5,5,Champions
35980,1.801109328866,24,26051.89,5,5,5,Champions
9906,1.801109328866,24,26221.59,5,5,5,Champions
30297,1.801109328866,24,26634.21,5,5,5,Champions
31629,1.801109328866,24,26652.22,5,5,5,Champions
42144,1.801109328866,24,26832.27,5,5,5,Champions
32216,1.801109328866,24,26874.54,5,5,5,Champions
44235,1.801109328866,24,26994.24,5,5,5,Champions
11205,1.801109328866,24,27029.35,5,5,5,Champions
10266,1.801109328866,24,27038.72,5,5,5,Champions
36080,1.801109328866,24,27166.83,5,5,5,Champions
42229,1.801109328866,24,27178.83,5,5,5,Champions
29656,1.801109328866,24,27354.36,5,5,5,Champions
45110,1.801109328866,24,27407.33,5,5,5,Champions
31884,1.801109328866,24,27422.3,5,5,5,Champions
16320,1.801109328866,24,27444.53,5,5,5,Champions
16923,1.801109328866,24,27518.63,5,5,5,Champions
8395,1.801109328866,24,27735.61,5,5,5,Champions
22718,1.801109328866,24,27759.6,5,5,5,Champions
48643,1.801109328866,24,28265.5,5,5,5,Champions
21030,1.801109328866,24,28457.73,5,5,5,Champions
36492,1.801109328866,24,28487.69,5,5,5,Champions
29370,1.801109328866,24,28544.36,5,5,5,Champions
14300,1.801109328866,24,28961.49,5,5,5,Champions
13632,1.801109328866,24,29060.67,5,5,5,Champions
4474,1.801109328866,24,29139.58,5,5,5,Champions
44173,1.801109328866,24,29467.87,5,5,5,Champions
47278,1.801109328866,24,30329.53,5,5,5,Champions
3725,1.801109328866,24,31204.91,5,5,5,Champions
26239,1.801109328866,25,18879.71,5,5,4,Champions
45519,1.801109328866,25,20036.19,5,5,4,Champions
35101,1.801109328866,25,20222.4,5,5,4,Champions
43942,1.801109328866,25,20967.24,5,5,4,Champions
45107,1.801109328866,25,21532.97,5,5,4,Champions
47181,1.801109328866,25,21856.18,5,5,4,Champions
5741,1.801109328866,25,22091.32,5,5,5,Champions
29653,1.801109328866,25,22112.8,5,5,5,Champions
24234,1.801109328866,25,22320.33,5,5,5,Champions
47123,1.801109328866,25,22328.72,5,5,5,Champions
29755,1.801109328866,25,22402.32,5,5,5,Champions
18991,1.801109328866,25,22620.29,5,5,5,Champions
11415,1.801109328866,25,22633.56,5,5,5,Champions
47891,1.801109328866,25,22749.1,5,5,5,Champions
11447,1.801109328866,25,22896.14,5,5,5,Champions
12049,1.801109328866,25,23105.66,5,5,5,Champions
34734,1.801109328866,25,23219.92,5,5,5,Champions
14166,1.801109328866,25,23221.27,5,5,5,Champions
12416,1.801109328866,25,23400.76,5,5,5,Champions
14913,1.801109328866,25,23553.35,5,5,5,Champions
18268,1.801109328866,25,23556.66,5,5,5,Champions
32321,1.801109328866,25,23670.86,5,5,5,Champions
14906,1.801109328866,25,23732.87,5,5,5,Champions
48418,1.801109328866,25,23892.04,5,5,5,Champions
13758,1.801109328866,25,24090.57,5,5,5,Champions
47902,1.801109328866,25,24127.59,5,5,5,Champions
18488,1.801109328866,25,24222.91,5,5,5,Champions
22467,1.801109328866,25,24350.75,5,5,5,Champions
20831,1.801109328866,25,24354.47,5,5,5,Champions
7677,1.801109328866,25,24434.52,5,5,5,Champions
30481,1.801109328866,25,24671.63,5,5,5,Champions
35325,1.801109328866,25,24688.14,5,5,5,Champions
19332,1.801109328866,25,24857.09,5,5,5,Champions
33440,1.801109328866,25,25024.5,5,5,5,Champions
40031,1.801109328866,25,25044.24,5,5,5,Champions
657,1.801109328866,25,25156.9,5,5,5,Champions
30993,1.801109328866,25,25494.69,5,5,5,Champions
25424,1.801109328866,25,25681.03,5,5,5,Champions
20706,1.801109328866,25,25720.53,5,5,5,Champions
24890,1.801109328866,25,25864.14,5,5,5,Champions
46973,1.801109328866,25,26007.19,5,5,5,Champions
24623,1.801109328866,25,26037.89,5,5,5,Champions
42582,1.801109328866,25,26072.76,5,5,5,Champions
3146,1.801109328866,25,26109.81,5,5,5,Champions
4189,1.801109328866,25,26203.17,5,5,5,Champions
2413,1.801109328866,25,26228.69,5,5,5,Champions
29696,1.801109328866,25,26461.85,5,5,5,Champions
24640,1.801109328866,25,26493.44,5,5,5,Champions
25718,1.801109328866,25,26625.35,5,5,5,Champions
38207,1.801109328866,25,26769.92,5,5,5,Champions
48650,1.801109328866,25,26901.79,5,5,5,Champions
48482,1.801109328866,25,27140.17,5,5,5,Champions
1606,1.801109328866,25,27287.42,5,5,5,Champions
14446,1.801109328866,25,27292.4,5,5,5,Champions
43279,1.801109328866,25,27387.69,5,5,5,Champions
48070,1.801109328866,25,27440.27,5,5,5,Champions
11441,1.801109328866,25,27541.0,5,5,5,Champions
22053,1.801109328866,25,27590.34,5,5,5,Champions
13000,1.801109328866,25,27651.1,5,5,5,Champions
8730,1.801109328866,25,27803.52,5,5,5,Champions
39788,1.801109328866,25,27803.97,5,5,5,Champions
2280,1.801109328866,25,27896.35,5,5,5,Champions
6448,1.801109328866,25,27970.14,5,5,5,Champions
8857,1.801109328866,25,28042.93,5,5,5,Champions
42550,1.801109328866,25,28236.29,5,5,5,Champions
24543,1.801109328866,25,28405.64,5,5,5,Champions
27830,1.801109328866,25,28780.53,5,5,5,Champions
23021,1.801109328866,25,28895.79,5,5,5,Champions
24,1.801109328866,25,28942.19,5,5,5,Champions
17949,1.801109328866,25,29120.68,5,5,5,Champions
552,1.801109328866,25,29137.3,5,5,5,Champions
19277,1.801109328866,25,30231.79,5,5,5,Champions
40650,1.801109328866,25,30483.4,5,5,5,Champions
34882,1.801109328866,25,31930.56,5,5,5,Champions
7467,1.801109328866,26,20862.19,5,5,4,Champions
27406,1.801109328866,26,20997.87,5,5,4,Champions
42500,1.801109328866,26,21022.98,5,5,4,Champions
6241,1.801109328866,26,21035.2,5,5,4,Champions
14080,1.801109328866,26,21432.33,5,5,4,Champions
8313,1.801109328866,26,21768.64,5,5,4,Champions
2550,1.801109328866,26,21951.8,5,5,5,Champions
41737,1.801109328866,26,22701.95,5,5,5,Champions
42951,1.801109328866,26,23028.08,5,5,5,Champions
26097,1.801109328866,26,23045.18,5,5,5,Champions
27005,1.801109328866,26,23333.51,5,5,5,Champions
26085,1.801109328866,26,23392.08,5,5,5,Champions
919,1.801109328866,26,23616.91,5,5,5,Champions
31222,1.801109328866,26,24296.35,5,5,5,Champions
39753,1.801109328866,26,24490.13,5,5,5,Champions
3490,1.801109328866,26,24761.09,5,5,5,Champions
48781,1.801109328866,26,25059.94,5,5,5,Champions
28479,1.801109328866,26,25079.76,5,5,5,Champions
16999,1.801109328866,26,25107.63,5,5,5,Champions
48684,1.801109328866,26,25222.63,5,5,5,Champions
8870,1.801109328866,26,25492.66,5,5,5,Champions
20870,1.801109328866,26,25537.29,5,5,5,Champions
17244,1.801109328866,26,25540.69,5,5,5,Champions
2464,1.801109328866,26,25633.77,5,5,5,Champions
8806,1.801109328866,26,25841.82,5,5,5,Champions
42275,1.801109328866,26,25950.32,5,5,5,Champions
23405,1.801109328866,26,25959.85,5,5,5,Champions
13703,1.801109328866,26,26000.52,5,5,5,Champions
9219,1.801109328866,26,26001.04,5,5,5,Champions
32785,1.801109328866,26,26018.02,5,5,5,Champions
34906,1.801109328866,26,26265.49,5,5,5,Champions
761,1.801109328866,26,26270.54,5,5,5,Champions
29970,1.801109328866,26,26383.79,5,5,5,Champions
37663,1.801109328866,26,26487.49,5,5,5,Champions
46615,1.801109328866,26,26640.33,5,5,5,Champions
7225,1.801109328866,26,27287.97,5,5,5,Champions
38022,1.801109328866,26,27425.4,5,5,5,Champions
14732,1.801109328866,26,27660.22,5,5,5,Champions
49635,1.801109328866,26,27827.51,5,5,5,Champions
44689,1.801109328866,26,27943.23,5,5,5,Champions
12581,1.801109328866,26,27994.08,5,5,5,Champions
43743,1.801109328866,26,28010.53,5,5,5,Champions
25112,1.801109328866,26,28014.89,5,5,5,Champions
17001,1.801109328866,26,28051.52,5,5,5,Champions
27280,1.801109328866,26,28235.55,5,5,5,Champions
43617,1.801109328866,26,28420.76,5,5,5,Champions
41556,1.801109328866,26,28457.34,5,5,5,Champions
23121,1.801109328866,26,28636.07,5,5,5,Champions
46852,1.801109328866,26,28767.08,5,5,5,Champions
17623,1.801109328866,26,29148.68,5,5,5,Champions
31917,1.801109328866,26,29214.01,5,5,5,Champions
48964,1.801109328866,26,29216.54,5,5,5,Champions
3403,1.801109328866,26,29504.19,5,5,5,Champions
38344,1.801109328866,26,29635.33,5,5,5,Champions
7365,1.801109328866,26,30351.65,5,5,5,Champions
23811,1.801109328866,26,30769.58,5,5,5,Champions
44063,1.801109328866,26,31020.27,5,5,5,Champions
7153,1.801109328866,26,31053.04,5,5,5,Champions
38952,1.801109328866,26,31342.19,5,5,5,Champions
15355,1.801109328866,26,31351.93,5,5,5,Champions
12132,1.801109328866,26,32066.77,5,5,5,Champions
22252,1.801109328866,26,32379.08,5,5,5,Champions
8023,1.801109328866,27,20905.11,5,5,4,Champions
10120,1.801109328866,27,21376.8,5,5,4,Champions
1022,1.801109328866,27,22014.8,5,5,5,Champions
7896,1.801109328866,27,22415.99,5,5,5,Champions
4345,1.801109328866,27,22615.06,5,5,5,Champions
29045,1.801109328866,27,22877.46,5,5,5,Champions
25572,1.801109328866,27,23198.96,5,5,5,Champions
48265,1.801109328866,27,23219.77,5,5,5,Champions
46378,1.801109328866,27,23848.21,5,5,5,Champions
2357,1.801109328866,27,24198.41,5,5,5,Champions
9510,1.801109328866,27,24310.0,5,5,5,Champions
11431,1.801109328866,27,24702.14,5,5,5,Champions
40881,1.801109328866,27,24709.81,5,5,5,Champions
46037,1.801109328866,27,24921.11,5,5,5,Champions
16565,1.801109328866,27,25023.26,5,5,5,Champions
33816,1.801109328866,27,25037.31,5,5,5,Champions
14095,1.801109328866,27,25104.35,5,5,5,Champions
32027,1.801109328866,27,25442.98,5,5,5,Champions
41156,1.801109328866,27,25508.55,5,5,5,Champions
4914,1.801109328866,27,25748.0,5,5,5,Champions
35495,1.801109328866,27,25859.17,5,5,5,Champions
37444,1.801109328866,27,25882.44,5,5,5,Champions
36398,1.801109328866,27,25904.57,5,5,5,Champions
48199,1.801109328866,27,26006.05,5,5,5,Champions
44254,1.801109328866,27,26126.98,5,5,5,Champions
11274,1.801109328866,27,26213.04,5,5,5,Champions
2227,1.801109328866,27,26444.63,5,5,5,Champions
23076,1.801109328866,27,26499.06,5,5,5,Champions
1374,1.801109328866,27,26598.78,5,5,5,Champions
36271,1.801109328866,27,26625.15,5,5,5,Champions
6479,1.801109328866,27,26663.74,5,5,5,Champions
10694,1.801109328866,27,26723.68,5,5,5,Champions
13928,1.801109328866,27,27060.04,5,5,5,Champions
23550,1.801109328866,27,27077.47,5,5,5,Champions
15832,1.801109328866,27,27093.03,5,5,5,Champions
31747,1.801109328866,27,27376.92,5,5,5,Champions
33249,1.801109328866,27,27547.46,5,5,5,Champions
17820,1.801109328866,27,27573.01,5,5,5,Champions
44939,1.801109328866,27,27600.52,5,5,5,Champions
49241,1.801109328866,27,27712.28,5,5,5,Champions
7845,1.801109328866,27,27793.2,5,5,5,Champions
48914,1.801109328866,27,27830.65,5,5,5,Champions
49086,1.801109328866,27,27962.03,5,5,5,Champions
49329,1.801109328866,27,28049.25,5,5,5,Champions
22089,1.801109328866,27,28182.9,5,5,5,Champions
27312,1.801109328866,27,28267.89,5,5,5,Champions
39906,1.801109328866,27,28694.28,5,5,5,Champions
1691,1.801109328866,27,28702.96,5,5,5,Champions
35564,1.801109328866,27,28767.94,5,5,5,Champions
18685,1.801109328866,27,29021.39,5,5,5,Champions
43831,1.801109328866,27,29300.84,5,5,5,Champions
25798,1.801109328866,27,29912.08,5,5,5,Champions
30826,1.801109328866,27,30132.9,5,5,5,Champions
11044,1.801109328866,27,30208.52,5,5,5,Champions
12081,1.801109328866,27,30427.67,5,5,5,Champions
16786,1.801109328866,27,30482.73,5,5,5,Champions
25744,1.801109328866,27,30749.77,5,5,5,Champions
36659,1.801109328866,27,30784.23,5,5,5,Champions
19371,1.801109328866,27,30822.24,5,5,5,Champions
27625,1.801109328866,27,30930.8,5,5,5,Champions
9820,1.801109328866,27,30997.54,5,5,5,Champions
9310,1.801109328866,27,31053.0,5,5,5,Champions
14342,1.801109328866,27,31086.9,5,5,5,Champions
10695,1.801109328866,27,31187.75,5,5,5,Champions
34532,1.801109328866,27,31278.91,5,5,5,Champions
13259,1.801109328866,27,31418.89,5,5,5,Champions
14501,1.801109328866,27,31645.06,5,5,5,Champions
43742,1.801109328866,27,31672.55,5,5,5,Champions
36771,1.801109328866,27,31727.81,5,5,5,Champions
3798,1.801109328866,27,31905.7,5,5,5,Champions
1840,1.801109328866,27,32237.64,5,5,5,Champions
31186,1.801109328866,27,32514.49,5,5,5,Champions
17317,1.801109328866,27,33590.21,5,5,5,Champions
12647,1.801109328866,27,33675.24,5,5,5,Champions
46656,1.801109328866,28,20709.67,5,5,4,Champions
10114,1.801109328866,28,21711.51,5,5,4,Champions
43140,1.801109328866,28,23831.1,5,5,5,Champions
2709,1.801109328866,28,24144.09,5,5,5,Champions
3971,1.801109328866,28,24877.83,5,5,5,Champions
13595,1.801109328866,28,24940.48,5,5,5,Champions
317,1.801109328866,28,25165.62,5,5,5,Champions
44633,1.801109328866,28,25463.15,5,5,5,Champions
25574,1.801109328866,28,25696.75,5,5,5,Champions
32660,1.801109328866,28,25865.05,5,5,5,Champions
16586,1.801109328866,28,26312.82,5,5,5,Champions
11588,1.801109328866,28,26467.04,5,5,5,Champions
23047,1.801109328866,28,26512.07,5,5,5,Champions
7802,1.801109328866,28,26541.4,5,5,5,Champions
172,1.801109328866,28,26636.28,5,5,5,Champions
29894,1.801109328866,28,26639.26,5,5,5,Champions
22652,1.801109328866,28,26735.5,5,5,5,Champions
392,1.801109328866,28,27093.87,5,5,5,Champions
9777,1.801109328866,28,27203.07,5,5,5,Champions
20593,1.801109328866,28,27208.41,5,5,5,Champions
27488,1.801109328866,28,27311.48,5,5,5,Champions
39565,1.801109328866,28,27344.65,5,5,5,Champions
48385,1.801109328866,28,27345.31,5,5,5,Champions
37746,1.801109328866,28,27371.6,5,5,5,Champions
6385,1.801109328866,28,27404.05,5,5,5,Champions
14582,1.801109328866,28,27438.48,5,5,5,Champions
34136,1.801109328866,28,27485.09,5,5,5,Champions
37325,1.801109328866,28,27540.87,5,5,5,Champions
23779,1.801109328866,28,27668.45,5,5,5,Champions
32411,1.801109328866,28,27777.17,5,5,5,Champions
6714,1.801109328866,28,27822.37,5,5,5,Champions
23686,1.801109328866,28,27937.23,5,5,5,Champions
38608,1.801109328866,28,28195.67,5,5,5,Champions
26092,1.801109328866,28,28260.4,5,5,5,Champions
45755,1.801109328866,28,28350.67,5,5,5,Champions
13189,1.801109328866,28,28442.49,5,5,5,Champions
23466,1.801109328866,28,28547.02,5,5,5,Champions
43395,1.801109328866,28,28547.89,5,5,5,Champions
39641,1.801109328866,28,28873.24,5,5,5,Champions
29091,1.801109328866,28,28884.31,5,5,5,Champions
24151,1.801109328866,28,28884.85,5,5,5,Champions
45360,1.801109328866,28,28903.86,5,5,5,Champions
13503,1.801109328866,28,29236.87,5,5,5,Champions
22118,1.801109328866,28,29411.27,5,5,5,Champions
46602,1.801109328866,28,29661.96,5,5,5,Champions
13523,1.801109328866,28,29669.66,5,5,5,Champions
23914,1.801109328866,28,29681.25,5,5,5,Champions
27316,1.801109328866,28,29732.49,5,5,5,Champions
3088,1.801109328866,28,29738.05,5,5,5,Champions
16459,1.801109328866,28,29803.93,5,5,5,Champions
45049,1.801109328866,28,29875.32,5,5,5,Champions
28534,1.801109328866,28,29911.67,5,5,5,Champions
29040,1.801109328866,28,29947.99,5,5,5,Champions
26942,1.801109328866,28,29958.36,5,5,5,Champions
16066,1.801109328866,28,30142.83,5,5,5,Champions
2447,1.801109328866,28,30183.68,5,5,5,Champions
33456,1.801109328866,28,30239.03,5,5,5,Champions
19501,1.801109328866,28,30513.46,5,5,5,Champions
4284,1.801109328866,28,30599.34,5,5,5,Champions
28996,1.801109328866,28,30696.56,5,5,5,Champions
17971,1.801109328866,28,30849.42,5,5,5,Champions
14554,1.801109328866,28,30869.48,5,5,5,Champions
47750,1.801109328866,28,30895.05,5,5,5,Champions
6919,1.801109328866,28,30901.79,5,5,5,Champions
8881,1.801109328866,28,31092.74,5,5,5,Champions
21726,1.801109328866,28,31122.7,5,5,5,Champions
38794,1.801109328866,28,31256.58,5,5,5,Champions
1398,1.801109328866,28,31452.9,5,5,5,Champions
22942,1.801109328866,28,31633.3,5,5,5,Champions
23210,1.801109328866,28,31814.18,5,5,5,Champions
48089,1.801109328866,28,32252.97,5,5,5,Champions
21309,1.801109328866,28,32665.68,5,5,5,Champions
34107,1.801109328866,28,32764.74,5,5,5,Champions
41252,1.801109328866,28,32775.94,5,5,5,Champions
27158,1.801109328866,28,32809.8,5,5,5,Champions
24652,1.801109328866,28,32864.8,5,5,5,Champions
40248,1.801109328866,28,33179.31,5,5,5,Champions
42071,1.801109328866,28,33325.54,5,5,5,Champions
35119,1.801109328866,28,34404.78,5,5,5,Champions
48733,1.801109328866,28,34584.52,5,5,5,Champions
25451,1.801109328866,28,34974.92,5,5,5,Champions
42708,1.801109328866,28,35526.13,5,5,5,Champions
18650,1.801109328866,29,24301.69,5,5,5,Champions
45786,1.801109328866,29,26228.1,5,5,5,Champions
32156,1.801109328866,29,26539.02,5,5,5,Champions
1400,1.801109328866,29,26789.65,5,5,5,Champions
18779,1.801109328866,29,26794.75,5,5,5,Champions
20038,1.801109328866,29,26889.7,5,5,5,Champions
1142,1.801109328866,29,26937.36,5,5,5,Champions
33855,1.801109328866,29,26957.7,5,5,5,Champions
48736,1.801109328866,29,27095.97,5,5,5,Champions
9017,1.801109328866,29,27121.15,5,5,5,Champions
26750,1.801109328866,29,27206.33,5,5,5,Champions
17601,1.801109328866,29,27277.15,5,5,5,Champions
42603,1.801109328866,29,27450.84,5,5,5,Champions
28457,1.801109328866,29,27487.55,5,5,5,Champions
49348,1.801109328866,29,27556.71,5,5,5,Champions
16239,1.801109328866,29,27652.05,5,5,5,Champions
24505,1.801109328866,29,27771.7,5,5,5,Champions
38569,1.801109328866,29,27875.08,5,5,5,Champions
45855,1.801109328866,29,28109.94,5,5,5,Champions
14012,1.801109328866,29,28459.09,5,5,5,Champions
13637,1.801109328866,29,28490.33,5,5,5,Champions
8454,1.801109328866,29,28551.05,5,5,5,Champions
41377,1.801109328866,29,28694.87,5,5,5,Champions
5893,1.801109328866,29,28765.27,5,5,5,Champions
31541,1.801109328866,29,29142.16,5,5,5,Champions
12383,1.801109328866,29,29160.65,5,5,5,Champions
11099,1.801109328866,29,29183.86,5,5,5,Champions
4634,1.801109328866,29,29266.96,5,5,5,Champions
46456,1.801109328866,29,29282.56,5,5,5,Champions
30771,1.801109328866,29,29418.94,5,5,5,Champions
14143,1.801109328866,29,29553.97,5,5,5,Champions
30458,1.801109328866,29,29897.75,5,5,5,Champions
16300,1.801109328866,29,29970.61,5,5,5,Champions
22407,1.801109328866,29,30066.67,5,5,5,Champions
22458,1.801109328866,29,30169.77,5,5,5,Champions
12382,1.801109328866,29,30188.35,5,5,5,Champions
40546,1.801109328866,29,30401.97,5,5,5,Champions
43125,1.801109328866,29,30515.5,5,5,5,Champions
5078,1.801109328866,29,30680.05,5,5,5,Champions
30595,1.801109328866,29,30831.68,5,5,5,Champions
30354,1.801109328866,29,30835.63,5,5,5,Champions
44690,1.801109328866,29,30863.9,5,5,5,Champions
26686,1.801109328866,29,30922.73,5,5,5,Champions
7825,1.801109328866,29,31508.89,5,5,5,Champions
24542,1.801109328866,29,31516.35,5,5,5,Champions
10222,1.801109328866,29,31587.15,5,5,5,Champions
49485,1.801109328866,29,31985.43,5,5,5,Champions
16376,1.801109328866,29,32069.61,5,5,5,Champions
27040,1.801109328866,29,32292.39,5,5,5,Champions
45339,1.801109328866,29,32629.3,5,5,5,Champions
23406,1.801109328866,29,32662.69,5,5,5,Champions
406,1.801109328866,29,32746.43,5,5,5,Champions
35969,1.801109328866,29,32746.95,5,5,5,Champions
13784,1.801109328866,29,32933.18,5,5,5,Champions
18128,1.801109328866,29,33058.86,5,5,5,Champions
24535,1.801109328866,29,33112.97,5,5,5,Champions
47765,1.801109328866,29,33201.03,5,5,5,Champions
10319,1.801109328866,29,33279.57,5,5,5,Champions
5428,1.801109328866,29,33434.23,5,5,5,Champions
15807,1.801109328866,29,33635.12,5,5,5,Champions
31564,1.801109328866,29,34076.59,5,5,5,Champions
